claim,label,language,source,url,verdict_raw
This picture was taken after the recent bomb blast in Kabul.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/afghanistan-taliban-kabul-blood-river-viral-photo-videos-1846871-2021-08-29,This 'river of blood' is not linked to the Kabul terror attack  - India Today
The fungus which forms a black mold inside refrigerators and the one that creates a black layer on onions is the same as the fungus that causes mucormycosis. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/corona-covid-black-fungus-viral-post-mucormycosis-onions-refrigerator-1807378-2021-05-27,False
"Actress Kangana Ranaut has released Sridevi&#039;s autopsy report that says she was forcefully fed cocaine, had injuries and her death was unnatural.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/did-kangana-release-sridevi-autopsy-report-with-sensational-details-1696825-2020-07-03,False
Delhi CM Arvind Kejriwal wearing a midi-length shirt at a function.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/arvind-kejriwal-midi-length-long-shirt-photoshopped-1455492-2019-02-13,False
Video shows the collision of an under-maintenance Indian satellite with the International Space Station. American astronaut Michael Collins died during the incident. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/animation-video-circulated-as-indian-satellite-s-collision-with-international-space-station-1902503-2022-01-20,Mostly false
"Crop circle that appeared recently shows the Microsoft logo in a coronavirus outline, hinting at a link between Bill Gates and the virus.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/another-social-media-conspiracy-linking-bill-gates-to-coronavirus-surfaces-1675497-2020-05-07,False
"As per a BBC report, Anant Ambani recommended an investment tool to financial influencer Sharan Hegde.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/anant-ambani-wedding-fake-news-bbc-report-fact-check-mukesh-ambani-2514974-2024-03-14,False
This video shows an old Hindu man who was lynched and hanged on a statue in Bangladesh.  ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bangladesh-crisis-fake-video-of-muslim-awami-league-leader-lynched-2577999-2024-08-06,False
A 2016 pro-refugee rally in France compared to the current violence in the country.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/2015-pro-refugee-rally-from-belgium-used-to-further-divisive-narrative-about-france-riots-2401723-2023-07-04,Mostly false
This video shows Congress MP Shashi Tharoor criticising the Modi government and praising Pakistan’s diplomacy.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/shashi-tharoor-deepfake-video-false-praise-pak-diplomacy-2887497-2026-03-26,False
Court ordered the demolition of Afzal Khan’s tomb in Maharashtra. But the Maharashtra government continues to protect it. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/afzal-khan-tomb-maharashtra-demolition-false-claim-1955156-2022-05-27,Mostly false
Viral video shows North Korea bombing a US tanker in Taiwan waters.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/china-rocket-launch-yellow-sea-north-korea-attacking-us-tanker-taiwan-fact-check-2489054-2024-01-15,False
"According to PTI, Anna Hazare has threatened to go on a hunger strike unless BJP&#039;s Devendra Fadnavis is made the Maharashtra CM.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/anna-hazare-didnt-demand-fadnavis-to-be-made-maharashtra-cm-viral-tweet-parody-account-1966782-2022-06-25,False
Video shows Akhilesh Yadav insulting Gautama Buddha at a public rally by not accepting an idol offered to him by party workers.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/akhilesh-yadav-up-elections-buddha-idol-party-cadres-viral-video-1917962-2022-02-25,Half true
Black fungus is spreading due to farm chickens. One should avoid consuming chickens to stay safe. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/chicken-poultry-dishes-black-fungus-fears-1807773-2021-05-27,Mostly false
This video shows the Iranian ambassador to Lebanon being assaulted and dragged out by Lebanese forces in Beirut after being expelled from the country.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/lebanon-iranian-ambassador-persona-non-grata-viral-video-fact-check-2889978-2026-04-01,Mostly false
"This video shows a congested road in Rawalpindi, Pakistan, caused by Imran Khan&#039;s Haqeeqi Azadi March Jalsa on November 26.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/aerial-view-of-la-traffic-shared-as-giant-turnout-for-imran-khan-rally-2302879-2022-11-29,False
The video shows Congress MP Shashi Tharoor saying that Pakistan’s mediation in the US-Iran War was a “massive strategic failure” for the Indian government.  ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/shashi-tharoor-deepfake-video-pakistan-us-iran-war-mediation-false-claim-2893673-2026-04-09,False
"Bharat Biotech’s Made-in-India vaccine against Covid-19, Covaxin, has been approved for children above the age of 12 years.   ",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/covaxin-bharat-biotech-children-above-12-years-1801330-2021-05-11,Half true
Yogi Adityanath&#039;s brother runs a tea shop.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/chaiwala-brother-uttar-pradesh-chief-minister-yogi-adityanath-1452293-2019-02-09,False
Bihar IPS officer Vinay Tiwari who was quarantined by BMC when he'd gone to Mumbai to probe Sushant Singh Rajput's death has been deputed to CBI.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/bihar-cop-probing-ssr-death-and-quarantined-in-mumbai-isnt-with-cbi-now-1709764-2020-08-10,Bihar cop probing SSR's death and quarantined in Mumbai isn't with CBI now
Vaccines to cure Covid-19 are ready,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/covid-19-testing-kit-fact-check-coronavirus-1658750-2020-03-23,Image of Covid-19 testing kit passed off as vaccine on social media
"Bill Gates asked for &#039;Death panels&#039; for the sick and elderly, in order to cut down medical expenses at the recent G20 summit in Bali, Indonesia.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bill-gates-did-not-ask-for-death-panels-g20-summit-old-video-false-claims-2299582-2022-11-20,Mostly false
Photo of the Earth shot from the Moon’s surface by Chandrayaan-3.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/captivating-photo-of-earth-from-moon-was-not-taken-chandrayaan-3-ai-generated-2427906-2023-08-28,False
"Former Australian cricketer Ricky Ponting has taken a dig at India’s early exit from the T20 World Cup, saying money cannot buy success and Pakistan has proved that. ",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/cooked-up-quote-attributed-ricky-ponting-take-dig-team-india-1875369-2021-11-10,False
A Nigerian immigrant died by suicide at London's Heathrow Airport to avoid being deported.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/2018-video-from-us-viral-nigerian-immigrant-suicide-london-airport-2411114-2023-07-24,2018 video from US falsely viral as Nigerian immigrant dying by suicide in London airport - India Today
"The photo shows a bleeding woman, a victim of the ongoing violence in Manipur, breastfeeding a child.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/breastfeeding-mother-not-manipur-violence-victim-old-photo-viral-clashes-fact-check-2394932-2023-06-19,False
"Fresh footage from Ukraine, where the Russian and Ukrainian armies can be seen confronting each other. ",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/18-year-old-video-iraq-resurfaces-as-russia-ukraine-combat-1918270-2022-02-26,Mostly false
A car deliberately hit and killed a Muslim woman and her daughter in UP’s Ballia. This is an example of growing Islamophobia in India.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/cctv-clip-car-mowing-down-mother-child-goes-viral-with-communal-twist-1672240-2020-04-28,Mostly false
Akhilesh Yadav wore a party cap and shoes during Mulayam Singh Yadav&#039;s funeral. ,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/akhilesh-yadav-wasnt-wearing-shoes-during-father-mulayam-singh-yadav-funeral-viral-pic-shows-socks-2285815-2022-10-15,Half true
This record-setting cricket match where the batting side was dismissed at just fifteen runs took place on April 24.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/15-all-out-t20-match-from-2022-went-viral-multiple-times-as-yesterdays-game-across-2023-2364956-2023-04-26,Mostly false
International news organisation CNN has praised the Taliban for wearing masks during attacks.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/afghanistan-taliban-cnn-praise-masks-satire-babylonbee-1841602-2021-08-16,False
The video shows Amitabh Bachchan ignoring Boman Irani by not shaking his hand at an event.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/amitabh-bachchan-boman-irani-ispl-fact-check-2513539-2024-03-11,Half true
"For Sahil, a resident of suburban Hyderabad, the night intervening June 3 and 4 was an anxiety-riddled one. He tossed and turned, unable to sleep. As the 24-year-old IT professional doom-scrolled in the dark, he couldn’t help but second-guess the Rs 3 lakh he had borrowed to place an insane bet: that the National Democratic Alliance would win nine or more seats from Andhra Pradesh in the 2024 Lok Sabha elections.Â",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/betting-apps-mahadev-deepfake-election-cricket-cybercrime-artificial-intelligence-online-fraud-2580004-2024-08-09,Influencer Hub
Bill Gates wrote a letter where he says coronavirus has a “spiritual purpose” and is “a great corrector”. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/did-bill-gates-coronavirus-great-corrector-truth-covid19-1662280-2020-04-01,False
Hot air application through hairdryer will beat coronavirus.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/coronavirus-home-remedies-hairdryer-hot-air-application-true-false-1656975-2020-03-18,Mostly false
Here’s a glance of the ambitious Srinagar ring road that will traverse through 52 villages and five districts in Kashmir. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/beautiful-expressway-karnataka-not-kashmir-1842106-2021-08-18,Mostly false
Theme marriage gone horribly wrong in Gwalior. A bride married a different groom after she mistakenly landed at a different venue during her paragliding entry. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bride-marrying-different-groom-miscued-paraglider-landing-1890235-2021-12-21,False
"The BJP won 30 seats by a margin of less than 500 votes, and more than 100 seats by a margin of less than 1,000 votes. The results of these 130 seats should be investigated for manipulation.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bjp-victory-margin-lok-sabha-poll-results-fact-check-2550439-2024-06-07,False
Video is of Muslim maid mixing her urine in the food that was to be served to her Hindu employer.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/disgusting-video-woman-mixing-urine-food-goes-viral-with-communal-spin-1651746-2020-03-02,Half true
A BBC survey has found that the BJP is the most corrupt political party in the world.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bbc-survey-bjp-most-corrupt-party-world-1508662-2019-04-23,False
"Due to increasing load on Staff Selection Commission servers, a new &#039;Tier-0&#039; level exam has been introduced and candidates can only apply for jobs after qualifying it.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/-ssc-notice-on-new-tier-0-level-exam-to-deal-with-server-woes-fake-1756925-2021-01-07,Mostly false
This video shows the Australian cricket team celebrating the World Cup victory by drinking from of a shoe.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/australian-captain-feet-on-world-cup-video-aus-players-drinking-from-shoes-wc23-final-2465782-2023-11-21,Half true
The Centers for Disease Control and Prevention (CDC) has removed “Covid-19 pandemic” from its website and replaced it with “Covid-19 outbreak”. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/did-top-us-health-body-replace-pandemic-with-outbreak-for-covid19-1721485-2020-09-13,Mostly false
CCTV footage revealed that Muslim workers of TMC vandalised the statue of Vidyasagar in Kolkata.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/cctv-footage-vidyasagar-statue-kolkata-vandalise-1528381-2019-05-18,Influencer Hub
Chinese Premier Xi Jinping endorsed Rahul Gandhi&#039;s Bharat Jodo Nyay Yatra to respect China’s territorial sovereignty by omitting Arunachal Pradesh.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/china-xi-jinping-didnt-endorse-rahul-gandhi-bharat-jodo-nyay-yatra-viral-screenshot-is-fake-2489935-2024-01-17,False
Government to spray medicine in the air overnight to kill coronavirus.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bogus-info-spraying-chemicals-kill-coronavirus-viral-truth-1657189-2020-03-19,False
"Thanks to incessant rumours, Israeli Prime Minister Benjamin Netanyahu has been busy posting evidence that he is alive. But the wild speculations refuse to die.",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/these-journalists-claim-netanyahus-dead-only-catch-they-have-a-history-of-peddling-fake-news-2884137-2026-03-20,Influencer Hub
"Picture shows Dr VK Srinivas, vice-president of Bharat Biotech, taking the first dose of coronavirus vaccine “Covaxin” developed by his team, as part of human trial.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bharat-biotech-vice-president-taking-dose-of-coronavirus-vaccine-fact-check-viral-picture-social-media-1696835-2020-07-04,Mostly false
This old newspaper article highlights Microsoft co-founder Bill Gates’s plan to depopulate the world through forced vaccination. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bill-gates-vaccines-and-population-control-make-for-infectious-conspiracy-theory-1760336-2021-01-18,Mostly false
Julian Assange said the goal of the Ukraine-Russia conflict was to launder money from the United States and Europe through Ukraine.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/2011-julian-assange-statement-on-afghanistan-falsely-attributed-to-ukraine-war-2442820-2023-09-30,2011 Assange statement on Afghanistan FALSELY attributed to Ukraine war - India Today
The US government admitted that 5G radiation causes Covid-19. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/american-govt-did-not-admit-to-link-between-covid-5g-old-conspiracy-theory-viral-again-2330240-2023-02-03,False
