claim,label,language,source,url,verdict_raw
The viral post contains a 45-second video in which some,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/society/fact-check-old-video-of-dawoodi-bohra-community-procession-is-going-viral-with-wrong-claim/,In our investigation we found that this post is misleading; this video is from Bengaluru when the people of Bohra community took out a rally chanting slogans in support of the soldiers who were martyr
"In the viral picture, a packet of Parle G Biscuits with a",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/society/fact-check-this-woman-is-infosys-foundation-chairman-sudha-murthy-not-parle-ji-girl/,": In our investigation we found that this claim is false. The woman in the picture is Sudha Murthy, chairman of the Infosys Foundation and not Parle Ji Girl. Mayank Shah, Group Product Manager, Parle "
"On social media’s Facebook platform, a page named “Punjabi paris to ਪੰਜਾਬੀ ਪੈਰਿਸ ਤੋਂ” uploaded a video claiming that a lady ASI was arrested in Gurdaspur. Video’s description was: “ਗੁਰਦਾਸਪੁਰ ਲੇਡੀ ASI ਰੰਗੇ ਹੱਥੀ ਫੜੀ.! ਕਿਹਦੇ ਨਾਲ ਅਤੇ ਕੀ ਕਰਦੀ ਸੀ ਆਪ ਦੇਖ ਲਓ।” English Translation: Gurdaspur lady ASI arrested.”",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-woman-appearing-in-the-video-is-a-fake-asi-from-gurdaspur/,"In our investigation, we found the post’s claim to be fake. The original video is from September 2016 and the truth is, the woman in the video was arrested because she was disguising as a police offic"
"In the viral post, Russian President Vladimir Putin can be",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/society/fact-check-post-claiming-putin-addressed-russian-parliament-in-saffron-clothes-is-fake/,"In our investigation we found that this claim is false. With the help of editing tools, Vladimir Putin’s face has been superimposed on Yogi Adityanath’s picture."
A video is getting viral on social media with a claim that,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-no-this-exercise-cannot-cure-heart-blockage-in-7-days/,The claim in the viral video stating that performing the exercises shown in the video can cure heart blockages and back pain is fake.
A photo is doing rounds on social media showing a child covered in a heap of salt. The post is shared with a claim that reads: “,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-no-a-drowned-person-cannot-revive-if-covered-in-salt/,The post claiming that drowned person who is recovered within 3-4 hours can be revived if covered in salt is fake.
"In the viral picture, Prime Minister Narendra Modi can be",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/world/fact-check-photoshopped-image-of-prime-minister-modi-is-going-viral/,"We investigated and found that this claim is false. With the help of editing tools, Modi’s picture has been tampered with and this keffiyeh was pasted on the original photo. The real picture is of 24 "
"In the viral post, some devotees can be seen performing",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-vrindavan-iskcon-temple-has-not-flooded-viral-video-is-of-2015-kolkata/,"We investigated and found that the claim being made in the post is false. Actually this video is not of Vrindavan ISKCON temple. This video is of 2015 Kolkata, when flood water entered the ISKCON temp"
"A post is doing rounds on Facebook claiming that lime can cure over 70 diseases. If lime is mixed in water and one spoon of it is taken with food, it can be a good source of calcium. The post is widely shared on social media.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-slaked-lime-cures-70-diseases-is-misleading/,Post claiming slaked lime can cure 70 diseases is misleading. There are certain ways in which slaked lime is purified. Ayurveda doctors do not advise patients to take it directly.
"A post shared on Facebook claims that contraceptive pills contain arsenic which destroys the fertility system within 72 hours. It further states that contraceptive pills cause cancer. The post is shared by a Facebook page Girl’s Safety. It has 93 reactions, 18 comments, and 17 shares.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-viral-post-regarding-contraceptive-pills-is-misleading/,"Vishvas News investigated and found that contraceptive pills do not contain arsenic and it doesn’t destroy the fertility system in 72 hours, as suggested by doctors. Doctors further suggest that long "
A video is shared on Facebook by a user named Vnita Vnita Punjab. The video is shared with a caption that reads: ‘,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-noodles-being-surgically-removed-from-intestines-is-fake/,The claim of the viral video stating that noodles are being surgically removed from the intestines of a person is fake.
"In the viral photo, Aam Aadmi Party chief and Chief Minister",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-kejriwal-did-not-wear-bomb-disposal-suit-old-morphed-picture-is-going-viral/,"We investigated and found that this claim is false. The original picture is of 2015 and Arvind Kejriwal wore a red sweater and white pants, not a bomb disposal suit."
The viral message on social media claims that Pepaero medicine cures dengue in 48 hours. It further claims that Pepaero medicine is available free of cost at Aerochem Neutron. The message has been around on social media since years and has resurfaced again.,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-pepaero-cures-dengue-in-48-hours-is-a-misleading-claim/,Pepaero cannot cure dengue in 48 hours. The viral post is misleading. The manufacturer of Pepaero states that the message is not circulated by him or his company.
"भाजपा की सच्चाई ये है कि कोई ऐसा सगा नही जिसे बीजेपी ने ठगा नही। हरियाणा में तो ब्राह्मण समाज पर अत्याचार तो हुए ही, हमारे पड़ोसी राज्य उत्तर प्रदेश में योगी सरकार में ब्राह्मणों का उत्पीड़न हर जिले के दास्तां है। pic.twitter.com/gfJy6J9RGT — Randeep Singh Surjewala (@rssurjewala) September 29, 2024",FALSE,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-viral-post-claiming-randeep-singh-surjewala-made-anti-brahmin-remarks-is-fake/,"In the investigation of Vishvas News, the post related to Congress MP Randeep Singh Surjewala was proved to be fake. He had given a statement against BJP and the Chief Minister of the state Yogi Adity"
"Official Clarification: A video circulating on social media claims a boat capsized near Goa’s shores. This is false. The incident occurred in Goma, Congo, Africa. Please refrain from sharing unverified news. — Goa Police pic.twitter.com/tldVrc3bUm — Goa Police (@Goa_Police) October 5, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-misleading-video-circulating-as-goa-boat-accident-is-actually-from-congo/,Vishvas News found this claim to be false in its investigation. The video of a boat accident in Congo is being made viral with the misleading claim that it is from Goa.
"♦️उत्तर प्रदेश के मुख्यमंत्री योगी आदित्यनाथ ने विश्व पर्यटन दिवस के मौके पर कहा, ♦️""उत्तर प्रदेश आज पूरा देश ही नहीं बल्कि पूरी दुनिया को अपनी ओर पर्यटन की दृष्टि से लुभाने में सफल हुआ है। प्रधानमंत्री नरेंद्र मोदी के विजनरी नेतृत्व में गत वर्ष उत्तर प्रदेश में 46 करोड़ से… pic.twitter.com/yR36HKR4IE — Satya Sangam/सत्य संगम (@SatyaSangamLKO) September 27, 2024",FALSE,hinglish,vishvas_news,https://www.vishvasnews.com/english/ai-check/fact-check-viral-clip-of-cm-yogi-talking-about-knee-pain-is-fake/,Vishvas News investigated and found that the viral video of CM Yogi Adityanath promoting knee pain cure is fake.
Fact Check: WHO ने नहीं जारी की दूध में मिलावट के कारण देश में 2025 तक 87 फीसदी लोगों को कैंसर होने की चेतावनी,MISLEADING,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-no-who-did-not-predict-87-cancer-rate-in-india-from-milk-adulteration-by-2025/,WHO has not issued any warning about 87 percent of cancer patients in the country being caused by adulteration in milk and its products by 2025.
"#وزارة_الداخلية . فى إطار جهود أجهزة الوزارة لكشف ملابسات مقطع فيديو تم تداوله على مواقع التواصل الإجتماعى يظهر خلاله شخصين يقومان بإصطحاب طفلتين من أحد المصاعد . بالفحص تبين أنه بتاريخ 2023/12/13 تقدمت والدة الطفلتين (مقيمة بدائرة قسم شرطة #مدينة_نصر_ثالث_بالقاهرة ) ببلاغ للقسم… pic.twitter.com/v2ERRCtHp1 — وزارة الداخلية (@moiegy) December 20, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-viral-kidnapping-video-is-from-egypt-not-bengaluru/,Vishvas News found in its investigation that the claim being made about the viral video of the kidnapping of girls is false. The video is not from India but from Egypt.
"शैलजा की रगों में कांग्रेस का खून है. जैसे मेरे पिता जी कांग्रेस के तिरंगे में लिपटकर गए थे, शैलजा भी वैसे जाएगी. : @Kumari_Selja जी pic.twitter.com/C6e7tp80tI — Congress (@INCIndia) September 23, 2024",MISLEADING,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-ahead-of-haryana-elections-old-picture-of-congress-leaders-bhupendra-hooda-and-kumari-selja-goes-viral/,"The viral image of Congress leaders Bhupendra Singh Hooda and Kumari Selja, going viral on social media ahead of the Haryana assembly elections has been online for about five years."
"Janta ki Awaz ft. Sarfaraz khan on Shubman Gill & Ruturaj Gaikwad. pic.twitter.com/5bqkxl28NX — Sports With Naveen (@sportscey) September 19, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-viral-video-of-sarfaraz-taking-a-dig-at-shubman-gill-is-edited/,"Vishvas News’ investigation revealed that the video claiming Sarfaraz Khan took a dig at Shubman Gill is false, as Sarfaraz has not made any such statement. The video has been edited and the added aud"
"अरविंद केजरीवाल जी ने दिल्ली के उपराज्यपाल विनय सक्सेना जी से मिलकर दिल्ली के मुख्यमंत्री पद से इस्तीफा दिया। अब @ArvindKejriwal जी जनता के बीच जाकर अग्नि परीक्षा देंगे और ईमानदार साबित होकर एक बार फिर से प्रचंड बहुमत के साथ सरकार बनाएंगे और मुख्यमंत्री बनेंगे। pic.twitter.com/qMHp5jMq4e — AAP (@AamAadmiParty) September 17, 2024",MISLEADING,hinglish,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-arvind-kejriwals-speech-on-one-nation-one-election-is-a-year-old-not-recent/,Arvind Kejriwal criticised the ‘One Nation One Election’ proposal while addressing an election rally in Rewa during the Madhya Pradesh Assembly Elections 2023. Some users are sharing that year-old vid
"#WATCH | Professor incharge of media and prof in the Department of Anatomy AIIMS Delhi, Dr Rima Dada says, ""Sitaram Yechury's family has donated his entire body (for medical research). Body donation is a very noble deed. Under this, the entire body is donated which is used in… https://t.co/pCAlbafFSc pic.twitter.com/c6XjKi5Ip8 — ANI (@ANI) September 14, 2024",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-2016-photo-from-china-falsely-shared-as-sitaram-yechurys-dead-body/,"Vishvas News investigation revealed that an old picture of a Chinese doctor’s body is being misattributed to Sitaram Yechury misleadingly claiming it to be from AIIMS, New Delhi."
"Fact Check: संतरे और नींबू से बनी भगवान गणेश की ये प्रतिमा फ्रांस की है, हॉलैंड की नहीं",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/world/fact-check-2018-france-lemon-festival-video-misrepresented-as-ganesh-puja-celebrations/,"Vishvas News investigated and found the claim to be misleading. The video of the Lord Ganesha idol made from oranges and lemons is from 2018 Lemon Festival in Menton, France, not Holland and the video"
"गुजरात में हुई भारी बारिश से आज चारों तरफ पानी पानी देखने को मिला… कई जिलों में बारिश का हाईलाइट जारी कर दिया गया है…. #HeavyRainfall #HeavyRainAlert pic.twitter.com/6ynPTS9sDZ — Narender Singh Rawat ( INDIA ) (@IamNarenderawat) August 26, 2024",MISLEADING,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-misleading-video-viral-in-the-name-of-gujarat-floods/,"The heavy rainfall in Gujarat over the past few days has resulted in flood-like conditions in several areas, but this video is from Jodhpur."
"Last night with the eloquent and insightful Rahul Gandhi….. pic.twitter.com/3w27FBb0Pa — Nathalia Ramos (@nathalia73) September 14, 2017",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-rahul-gandhis-photo-with-foreign-actress-goes-viral-with-misleading-and-objectionable-claim/,"Vishvas News’ investigation revealed that the viral post is fake. The picture of a foreign actress is being used to spread misleading information about Rahul Gandhi, contrary to the claim that he is m"
Fact Check: केरल में RSS समर्थक हिंदू महिला की हत्या के दावे के साथ वायरल वीडियो नुक्कड़ नाटक का है,FALSE,hinglish,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-viral-street-play-video-falsely-claims-murder-of-rss-supporter-woman-in-kerala/,"Vishvas News investigated the viral video and discovered that it is a scene from a street play and not a real incident. Earlier also, this video has been circulated with similar  fake claims and propa"
GlobalFact11: Fact-Checkers Worldwide Reaffirm Commitment To Free Speech And Accurate Information,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/news/courage-spreads-nobel-laureate-maria-ressa-tells-fact-checkers-at-globalfact-11/,"checking journalism, which holds mirror to power while being free from the ropes of corporate and politics, is possible only with support from public. Help us in our fight against fake news."
"Let me clarify, since this is my interview. I asked @MahuaMoitra : What’s your source of energy in the morning. Mahua Moitra replied : EGGS …(anda, dim) This is ridiculous how the bhakt mandali has distorted it to make it sound like s*x. The audio is being tampered… — Tamal Saha (@Tamal0401) April 18, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-viral-video-claiming-mahua-moitras-answer-to-morning-source-of-energy-as-sex-is-fake/,The viral video with the claim that TMC candidate from Krishnanagar Lok Sabha seat of West Bengal Mahua Moitra answered “Morning Source of Energy” with “Sex” is edited and fake.
"Joined the energetic crowd alongside @RCPK_Official in North Chennai and @ponbalabjp in Tiruvallur today. Also, engaged with the women of Tamil Nadu Pravasi Mahila Sangathan, committed to contributing towards India’s growth story. With people’s unwavering support, the Modi Govt… pic.twitter.com/zsjWxoPb3n — Smriti Z Irani (@smritiirani) April 6, 2024",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-image-of-smriti-irani-holding-a-fish-not-taken-during-navratri/,"The claim that these images of Smriti Irani are from Navratri are misleading. Both the images  were taken on April 6, 2024, before the commencement of Chaitra Navratri."
"Watch: Congress leader Rahul Gandhi has submitted his nomination papers for the Wayanad Lok Sabha seat in Kerala. pic.twitter.com/fpfuaWCcI8 — IANS (@ians_india) April 3, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-viral-video-of-rahul-gandhis-resignation-uses-ai-generated-audio/,"The video clip going viral with the claim of Rahul Gandhi resigning from Congress is a deepfake created with the help of AI, in which voice clips similar to his voice have been cloned and added. The o"
"This video is fake. The Congress, like in MP, is using deepfakes to mislead people, create unrest and sow divisions in the society. Dinesh Lal Yadav, BJP MP from Azamgarh, is filing FIR against IYC President, who is a habitual offender. Complaint also being filed with @ECISVEEP .… https://t.co/MMrvXSw5mc — Amit Malviya (@amitmalviya) April 15, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-video-of-bjp-mp-dinesh-yadav-nirahua-speaking-about-pm-modi-and-cm-yogi-is-not-deepfake/,The viral video featuring Azamgarh BJP MP Dinesh Lal Yadav ‘Nirahua’ discussing unemployment and mentioning PM Modi and UP CM Yogi has been created by merging two separate clips. Although the video ha
"#Uttar_Pradesh The dates for #GeneralElections2024 have been announced! Check your Parliamentary Constituencies and more details in the image #ChunavKaParv #DeshKaGarv pic.twitter.com/5nohssPKRv — Election Commission of India (@ECISVEEP) March 31, 2024",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-no-mention-of-article-370-and-caa-in-congresss-2024-election-manifesto-misleading-post-viral/,Vishvas News fact-checked the post and found it to be misleading. We found that the viral screenshots are from 2019 when the Congress party had promised all these initiatives in its manifesto. However
"Fact Check : राहुल गांधी ने पीएम पर साधा था निशाना, अधूरी क्लिप गलत दावे के साथ वायरल",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-fake-newspaper-clipping-going-viral-to-spread-negative-propaganda-against-arvind-kejriwal/,"Vishvas News’ investigation determined that the viral news clipping regarding Arvind Kejriwal was fake. It was generated using a website, and there is no factual basis for the claims made within it."
"False Claim: A message is being circulated on Whats App that Govt employees cannot cast their vote through postal ballot. Reality: Message is misleading & fake. Eligible Officials on election duty can cast their vote through postal ballot at designated Voter Facilitation Centre pic.twitter.com/Lxa4BozpLH — Election Commission of India (@ECISVEEP) April 4, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-government-officers-on-election-duty-still-can-vote-via-postal-ballot-misleading-post-viral/,Vishvas News’ investigation revealed that the viral claim is false. The Election Commission clarified that officials on election duty retain the option to cast their vote through postal ballots at des
"After cursing #RSS for more than 75 years, #Congress and INDI Alliance have come up with their own  'FAKE RSS' to confuse voters A desperate attempt? #FakeRSS_Alert pic.twitter.com/UCdAxEpbdY — Organiser Weekly (@eOrganiser) March 26, 2024",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-viral-claim-about-mohan-bhagwat-led-rss-supporting-i-n-d-i-a-alliance-is-misleading/,"Vishvas News concludes that the viral claim about Mohan Bhagwat-led RSS supporting the I.N.D.I.A alliance is misleading. The video actually shows a press conference organized by a different RSS, led b"
"नए कृषि बिलों का लाभ लेने के लिए खट्टर जी ने छोड़ी CM कुर्सी। घर की छत पर बेर उगाकर रोड़वेज की बसों में बेचना शुरू किया। #FarmBillsMagic pic.twitter.com/uo1hvfnoPp — Revolutionary (@Rvolutionary__) September 22, 2020",FALSE,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-viral-picture-does-not-depict-manohar-lal-khattar-being-shared-with-misleading-claims/,"The viral photo circulating under the name of Manohar Lal Khattar, depicting him travelling with a bag like an ordinary citizen after resigning as Chief Minister of Haryana, is not of Khattar. Further"
Fact Check : पुरी रथ यात्रा में भक्तों की भीड़ की तस्वीर को राम मंदिर का बताकर किया जा रहा है शेयर,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-viral-picture-of-puri-rath-yatra-being-shared-with-misleading-claims/,"In its investigation, Vishvas News determined that the viral image depicting a crowd on social media is actually from the Jagannath Puri Rath Yatra and is not related to the arrest of Chief Minister A"
"pic.twitter.com/dJC453WSVD — Akhilesh Yadav (@yadavakhilesh) November 14, 2022",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-akhilesh-yadavs-photo-with-dimple-yadav-paying-tributes-at-mulayam-singhs-mausoleum-going-viral-with-false-claims/,Check: Akhilesh Yadav's Photo With Dimple Yadav Paying Tributes At Mulayam Singh's Mausoleum Going Viral With False Claims - Vishvas News
"रिपब्‍लिक मीडिया नेटवर्क के Logo के साथ कुछ शरारती तत्व फेक खबर फैला रहे हैं। संस्‍थान यह स्‍पष्‍ट कर देना चाहता है कि रिपब्‍लिक नेटवर्क ने आंध्र प्रदेश राज्‍य में कोई चुनाव पूर्व सर्वेक्षण नहीं किया है। इस तरह की सभी खबरें गलत और भ्रमित करने वाली हैं। संस्‍थान इसकी कोई जिम्… — Republic Bharat – रिपब्लिक भारत (@Republic_Bharat) March 2, 2024",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-viral-survey-on-andhra-pradesh-elections-fake-channel-refutes-social-media-posts/,"Vishvas News’ investigation conclusively disproved the authenticity of the viral post. Republic TV did not conduct any pre-survey regarding the Andhra Pradesh elections, as claimed in the misinformati"
"That smell of … in Paris, she said Image: AI generated pic.twitter.com/wMXPpr8TM6 — Russian Market (@runews) February 3, 2024",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/ai-check/fact-check-viral-photo-showing-farmers-protesting-at-eiffel-tower-is-ai-generated/,The viral image depicting a demonstration with tractors and haystacks near the Eiffel Tower is not authentic; it has been generated using artificial intelligence (AI).
A viral post on social media claims: “T,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-viral-post-claiming-toothpaste-causes-cancer-is-fake-sodium-lauryl-sulphate-sls-is-not-carcinogenic-say-experts/,"The viral claim suggesting that toothpaste, particularly due to the presence of SLS, causes cancer is debunked as false. Rigorous investigations, supported by reputable scientific studies and regulato"
"पीएम मोदी ने पंडित जवाहरलाल नेहरू द्वारा लिखे पत्र को संदर्भित करते हुए सदन में कहा कि नेहरू ने लिखा था कि, ""मुझे किसी भी प्रकार का आरक्षण पसंद नहीं है, विशेषकर नौकरियों में; मैं ऐसी किसी भी चीज के सख्त खिलाफ हूं,जो अकुशलता को बढ़ावा देती है."" @narendramodi @PMOIndia … pic.twitter.com/S0gJANizr4 — डीडी न्यूज़ (@DDNewsHindi) February 7, 2024",MISLEADING,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-pm-modi-did-not-oppose-reservation-in-parliament-was-reading-nehrus-letter-on-it/,"During the reply to the motion of thanks on the President’s address, Prime Minister Narendra Modi referenced a letter by Nehru, describing him as “anti-reservation”. This excerpt from PM Modi’s speech"
"As the morning dawns on February 8, remember that @ImranKhanPTI is incarcerated fighting the battle for restoring Pakistan’s dignity, honour & sovereignty & ensuring welfare of its people. He has dedicated everything for that cause including his life. As citizens of the country,… — Raoof Hasan (@RaoofHasan) February 7, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-former-pakistan-pm-imran-khans-deepfake-audio-viral/,"In its investigation, Vishvas News discovered that the viral audio message of Imran Khan declaring an election boycott is a deepfake. Imran Khan or his party PTI did not make any such announcement."
"https://t.co/coc8ElZYoZ प्रकरण की जाँच पूर्ण कर ली गई है। यह वीडियो वर्ष २०१९ लोक सभा चुनाव के दौरान का है।तत्समय VVPAT को राजनीतिक दलों के प्रतिनिधियों  की उपस्थिति में शिफ्ट किया गया था। किसी प्रकार से कोई अनियमित कार्य नहीं हुआ था। — DM CHANDAULI (@dmchandauli) January 29, 2024",FALSE,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-video-of-vvpat-shifting-going-viral-with-fake-claims/,"The claim about the recovery of an Electronic Voting Machine (EVM) from a shop in Chandauli district, Uttar Pradesh, ahead of the upcoming Lok Sabha elections is false. The viral video in circulation "
"This is a fake and fabricated note. The concerned government agencies will prosecute fabricating and disseminating these fake media products to the fullest extent of the law. pic.twitter.com/mRqyhe1HNO — Fact Checker MoIB (@FactCheckerMoIB) January 17, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-fake-circular-going-viral-with-claims-that-pakistan-govt-bans-reporting-on-iranian-air-strikes/,Vishvas News in its investigation found that the viral letter is fake. The government of Pakistan has not issued any letter to media organisations.
"President Droupadi Murmu was given an invitation to the Ram Temple 'Pran Pratishtha' ceremony by Ayodhya Ram Temple Construction Committee Chairman, Nripendra Mishra, International Working President of Vishwa Hindu Parishad, Alok Kumar and RSS leader Ram Lal, today. pic.twitter.com/cVjVUlvs6k — ANI (@ANI) January 12, 2024",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-president-murmu-has-been-invited-to-ram-mandir-pran-pratishtha-ceremony-viral-claim-is-false/,Vishvas News in its investigation found that the viral claim is false and President Draupadi Murmu has been invited for the consecration ceremony of Ram Temple. The Chairman of the Ram Mandir Construc
Instagram account Goodsense 530 shared a video of a BBC Hindi news presenter promoting Mr Beast’s new online casino gaming app. The archive link of the,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/ai-check/fact-check-news-presenters-deepfake-promotes-fraudulent-online-gaming-app-on-social-media/,"The Instagram video featuring MrBeast, Youtube creators Colin-Samir, and a BBC Hindi news presenter Sarika Singh promoting an online gaming app has been exposed as a deepfake by Vishvas News. The dece"
"A very tragic incident of bomb blast in D I khan today. 5 lost and 21 injured. This evening visited at hospital to share the their pains. This dollar war which is imposed on us by sick minded generals. #StopStateTerrorism #StopPakiMafia pic.twitter.com/4anp7L2iVJ — Ali Wazir (@Aliwazirna50) November 3, 2023",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/world/fact-check-video-claiming-death-of-terrorist-masood-azhar-in-blast-is-old/,"Vishvas News in its investigation found that the video going viral is of the explosion that took place in Khyber Pakhtunkhwa, Pakistan in November 2023, and not of a recent incident. Apart from this, "
"*New corona virus* Dr Zarir Udwadia, मुंबई, शीर्ष हार्ट स्पेशलिस्ट Coronavirus Omicron Variant से मुक्त करने के लिए Dry Ginger (सोंठ) को उंगली से नाक के दोनो छिद्रों में सुबह शाम लगाने का सरल और रामबाण उपाय  वैज्ञानिक तरीके से समझाया है Pls RT video 4 public good. pic.twitter.com/BgPeXdFtYo — Third Time (@Teesaribaar2528) December 27, 2023",TRUE,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-video-of-man-claiming-that-ginger-can-cure-coronavirus-goes-viral-again/,"In its investigation, Vishvas News found that the individual featured in the viral video is not the renowned Mumbai doctor, Zarir Udwadia. Additionally, the remedies advocated in the video as preventi"
"#WATCH | Maharashtra | Congress party put bar codes behind the chairs during the Rally in Nagpur, held earlier today, for crowdfunding. pic.twitter.com/6wK2zvIDZ4 — ANI (@ANI) December 28, 2023",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-edited-qr-code-goes-viral-in-the-name-of-congress-donate-for-country-campaign/,Vishvas News has determined that the viral QR code picture associated with Congress’ ‘Donation for Desh’ campaign has been edited. The original QR code image does not feature Sonia Gandhi’s image but 
"Amul wishes you a Cheeselicious Christmas. This Christmas don’t forget to spread warmth and camaraderie with Amul Cheese. #AmulCheese #CheesiliciousChristmas #AmulIndia pic.twitter.com/KVeBMx0uNX — Amul.coop (@Amul_Coop) December 25, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-amul-did-not-launch-any-product-named-sharam-image-created-by-using-ai/,The viral image asserting that Amul has introduced a cheese brand named “Sharam” is fake and generated using artificial intelligence. Amul has not launched any cheese product under the name “Sharam.”
"Shri Ram Janmabhoomi Mandir first floor – Construction Progress. श्री राम जन्मभूमि मंदिर प्रथम तल – निर्माण की वर्तमान स्थिति pic.twitter.com/iYqveMeUcZ — Shri Ram Janmbhoomi Teerth Kshetra (@ShriRamTeerth) December 15, 2023",MISLEADING,hinglish,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-video-of-durga-puja-pandal-built-on-theme-of-ayodhyas-ram-temple-being-shared-with-misleading-claim/,The video of a Ram Temple-themed pandal during Durga Puja in Kolkata is being shared with a misleading claim in the name of Ram Temple in Ayodhya.
"BJP leader Mohan Yadav takes oath as Madhya Pradesh CM Read @ANI Story | https://t.co/ZuyJdxhrOw #BJP #MadhyaPradeshCM #MohanYadav pic.twitter.com/4KB2OhY8Sh — ANI Digital (@ani_digital) December 13, 2023",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-old-video-of-shivraj-chouhan-in-tears-being-shared-with-false-claims/,"The viral video featuring Shivraj Singh Chouhan in tears, allegedly due to not being appointed as the Chief Minister of Madhya Pradesh, is actually an old clip. It captures a moment from the past when"
"Fake Alert ! pic.twitter.com/GABYXWHveO — BJP Rajasthan (@BJP4Rajasthan) December 6, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-viral-letter-on-bjps-choice-of-rajasthan-chief-minister-is-fake/,Vishvas News found that the viral letter being shared in the name of BJP regarding the post of Chief Minister of Rajasthan is fake. The name of the chief minister or deputy chief minister of Rajasthan
"Revised schedule for the General #Election to the Legislative Assembly of #Rajasthan ✅ Date of poll in Rajasthan : 25th November, 2023 ( Saturday ) #ECI #AssemblyElections2023 pic.twitter.com/Ba6oqKYwMd — Election Commission of India (@ECISVEEP) October 11, 2023",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-yogi-adityanath-did-not-declare-baba-balaknath-as-rajasthan-cm-viral-video-is-from-election-campaign/,"The viral clip of Yogi Adityanath’s speech, purportedly announcing Baba Balaknath as the next Chief Minister of Rajasthan, is actually from an election rally held in Tijara before the elections. Durin"
