claim,label,language,source,url,verdict_raw
Price build-up of Petrol shows that the State Tax on Petrol is more than the Central Tax in Delhi.,FALSE,en,factly,https://factly.in/false-inaccurate-figures-shared-as-the-price-build-up-of-petrol-in-delhi,FALSE
Fact-Check of Development-related Claims made by the Finance Minister,TRUE,en,factly,https://factly.in/part-1-fact-check-of-development-related-claims-made-by-the-finance-minister-during-budget-speech,TRUE
: The viral video shows Defence Minister Rajnath Singh comparing the RSS to the Afghan Taliban.,FALSE,en,factly,https://factly.in/this-viral-video-of-defence-minister-rajnath-singh-comparing-rss-with-the-afghan-taliban-is-a-deepfake,FALSE
"Kerala has asked NABARD for a loan of Rs 20,000 crore to deal with COVID-19.",FALSE,en,factly,https://factly.in/kerala-government-has-asked-nabard-for-a-loan-of-rs-2000-crore-not-rs-20000-crore,FALSE
": Union Finance Minister Nirmala Sitharaman said that there are no poor people in India, that people only pretend to be poor, and that people are buying large quantities of gold and silver.",FALSE,en,factly,https://factly.in/finance-minister-nirmala-sitharaman-did-not-make-any-remarks-claiming-that-there-are-no-poor-people-or-that-people-are-pretending-to-be-poor,FALSE
"Venkaiah Naidu, Vice Chairman of Rajya Sabha cried in the Parliament after forceful passage of a bill aimed at selling off the LIC.",MISLEADING,en,factly,https://factly.in/no-venkaiah-naidu-did-not-break-down-because-of-the-forceful-passage-of-the-bill-aiming-to-sell-off-lic,MISLEADING
The video shows an Indian Air Force (IAF) aerobatic display performing aerial manoeuvres at the Dubai Airshow in November 2025.,FALSE,en,factly,https://factly.in/an-old-unrelated-video-is-being-shared-with-the-false-claim-that-it-shows-an-iaf-airshow-in-dubai-in-november-2025,FALSE
"The photo shows Shyama Prasad Mukherjee, founder of the Bharatiya Jana Sangh, with Muhammad Ali Jinnah, founder of the All-India Muslim League.",FALSE,en,factly,https://factly.in/the-person-sitting-to-the-right-of-mohammad-ali-jinnah-in-this-photo-is-not-jana-sangh-founder-dr-shyama-prasad-mukherjee,FALSE
: The viral video shows a donkey entering the Pakistan Parliament.,FALSE,en,factly,https://factly.in/this-video-of-a-donkey-entering-the-pakistan-parliament-is-ai-generated,FALSE
The order extending certain powers under the NSA to Delhi Police is made in the wake of CAA protests and to detain protestors.,FALSE,en,factly,https://factly.in/fact-check-the-delhi-nsa-order-routine-or-not,FALSE
"The number of ITRs filed during FY 2017-18 is 6.84 crore, a jump of 80.5% compared to FY 2013-14.",TRUE,en,factly,https://factly.in/fact-checking-the-governments-claims-over-formalization-of-economy,TRUE
The video shows gangster Lawrence Bishnoi walking out of jail on bail in November 2025.,FALSE,en,factly,https://factly.in/a-2020-video-of-lawrence-bishnoi-at-a-court-in-punjab-is-being-falsely-shared-with-the-claim-that-he-has-been-released-on-bail,FALSE
The video shows actor Sanjay Dutt justifying the killing of the Hindu youth Dipu Chandra Das in Bangladesh.,FALSE,en,factly,https://factly.in/this-viral-video-of-actor-sanjay-dutt-allegedly-justifying-the-lynching-of-dipu-chandra-das-in-bangladesh-is-a-deepfake,FALSE
UPA government initiated the project of new Parliament building with a cost of Rs. 3000 crores back in 2012.,MISLEADING,en,factly,https://factly.in/no-upa-government-did-not-initiate-the-execution-of-the-new-parliament-building-with-rs-3000-crores,MISLEADING
"1054 essential medicines brought under price control regime giving consumers total benefit of more than 10,000 crores.",FALSE,en,factly,https://factly.in/fact-checking-government-claims-on-prices-of-essential-medicines-operationalization-of-pharmacies-for-generic-drugs,FALSE
The video shows Uttar Pradesh Chief Minister Yogi Adityanath asking Prime Minister Narendra Modi to resign if he cannot attack Bangladesh.,FALSE,en,factly,https://factly.in/this-viral-video-of-cm-yogi-allegedly-asking-pm-modi-to-resign-if-he-cannot-attack-bangladesh-is-fake,FALSE
The U.S. is not allowed to sell any item in Japan as the attacked the country in 1945 by throwing a nuclear bomb.,FALSE,en,factly,https://factly.in/old-false-claim-of-japanese-not-buying-anything-from-the-u-s-since-1945-attack-revived-again,FALSE
The visuals show the Delhi Red Fort blast that occurred on 10 November 2025.,MISLEADING,en,factly,https://factly.in/old-unrelated-visuals-are-falsely-shared-linking-them-to-the-delhi-red-fort-blast-on-10-november-2025,MISLEADING
World’s population stands at 7.8 billion people with 5.6 billion women and 2.2 billion men – United Nations first quarter demography report 2019.,FALSE,en,factly,https://factly.in/united-nations-does-not-publish-any-report-named-first-quarter-demography,FALSE
The video shows police using tear gas shells and water cannons on people who had gathered to support the construction of the Babri Masjid in West Bengal.,FALSE,en,factly,https://factly.in/an-unrelated-bangladesh-protest-video-is-falsely-shared-as-police-action-at-the-babri-masjid-foundation-event-in-west-bengal,FALSE
: The viral video shows a Muslim man cooking food using sewage water.,FALSE,en,factly,https://factly.in/this-viral-video-allegedly-showing-a-muslim-man-cooking-food-with-sewer-water-is-ai-generated,FALSE
: The viral video shows an Indian student serving in the Russian Army pleading for help from a battlefield.,FALSE,en,factly,https://factly.in/this-viral-video-claiming-to-show-an-indian-student-serving-in-the-russian-army-pleading-for-help-is-ai-generated,FALSE
"This video shows the final rites procession of veteran Bollywood actor Dharmendra, who passed away on 24 November 2025",FALSE,en,factly,https://factly.in/old-unrelated-video-clips-falsely-shared-as-visuals-of-bollywood-actor-dharmendras-final-rites,False
: The viral video shows Indian soldiers on duty in the Siachen region.,MISLEADING,en,factly,https://factly.in/a-video-of-mountaineers-climbing-pico-de-orizaba-in-mexico-is-being-shared-as-visuals-of-indian-soldiers-deployed-at-the-siachen-glacier,MISLEADING
: The viral video shows Islamic radicals setting fire to a giant Christmas tree inside a mall in the United Kingdom.,FALSE,en,factly,https://factly.in/this-video-of-a-giant-christmas-tree-accidentally-catching-fire-in-china-is-being-falsely-shared-as-an-act-carried-out-by-islamic-radicals-in-the-uk,FALSE
: A Zee News graphic shows former Vice President Hamid Ansari saying that every Hindu Congress leader should add “Muhammad” to their name and that Hindu Congress families should convert their eldest son to Islam and marry their eldest daughter into a Muslim family.,FALSE,en,factly,https://factly.in/this-zee-news-graphic-claiming-that-hamid-ansari-made-remarks-about-hindu-congress-leaders-and-families-is-fabricated,FALSE
: This viral video shows Yogi Adityanath arriving at a venue to watch the movie,FALSE,en,factly,https://factly.in/this-2023-video-of-yogi-adityanath-visiting-the-governor-in-maharashtra-is-being-falsely-shared-as-him-going-to-watch-the-movie-dhurandhar-2,FALSE
": President of India Droupadi Murmu said that if a rape occurs in any state and the state government does not take action within 24 hours, the Chief Minister of that state should resign.",FALSE,en,factly,https://factly.in/president-droupadi-murmu-did-not-make-cm-should-resign-if-rape-cases-are-not-addressed-within-24-hours,FALSE
"Rohingya people want to travel 1,769 Km to enter India. But don’t want to travel 2 Km to enter China.",FALSE,en,factly,https://factly.in/india-shares-a-land-boundary-with-myanmar-the-numbers-given-are-false,FALSE
The video shows a clash between residents and government officials during a protest over the Aravalli Hills.,MISLEADING,en,factly,https://factly.in/a-video-of-people-protesting-against-land-acquisition-for-a-coal-mine-in-chhattisgarh-is-being-falsely-shared-as-visuals-of-the-protests-related-to-aravalli,MISLEADING
Government of India is distributing ₹ 2000 to every girl in the country under the scheme ‘PM Kanya Aashirvad Yojana’.,FALSE,en,factly,https://factly.in/government-of-india-has-not-introduced-any-scheme-called-the-pm-kalyan-aashirwad-yojana,FALSE
Special focus on irrigation with the aim of ‘per drop more crop.’,TRUE,en,factly,https://factly.in/fact-checking-government-claims-on-initiatives-related-to-agriculture-part-1%ef%bb%bf,UNVERIFIED
: The viral video shows a torch procession protesting against the new UGC regulations.,MISLEADING,en,factly,https://factly.in/a-torch-procession-video-of-a-congress-protest-against-the-national-herald-case-is-being-shared-as-a-protest-against-the-ugc-regulations,MISLEADING
"Under Modi, India’s annual GDP growth rate went lower than Pakistan’s annual GDP growth rate for the first time in the last 70 years.",FALSE,en,factly,https://factly.in/indias-gdp-growth-rate-went-lower-than-pakistans-gdp-growth-rate-multiple-times-in-the-last-70-years,FALSE
: Viral video shows an interview between Shashi Tharoor and Rajdeep Sardesai on India Today where Tharoor is praising Pakistan’s global role and criticising the Indian government in the context of Pakistan’s mediation in the Iran–US–Israel conflict and a reported 14-day ceasefire.,FALSE,en,factly,https://factly.in/a-deepfake-video-of-shashi-tharoor-is-being-shared-to-falsely-claim-that-he-praised-pakistan-and-criticised-the-indian-government-amid-middle-east-tensions,FALSE
: The viral video shows a tea vendor pouring boiling hot tea on a boy.,FALSE,en,factly,https://factly.in/this-video-of-a-tea-vendor-pouring-boiling-tea-on-a-boy-is-scripted-and-not-a-real-incident,FALSE
": The video shows terrorists being arrested at Kamdhenu Building in Lokhandwala, Mumbai.",FALSE,en,factly,https://factly.in/a-video-of-a-mumbai-police-mock-drill-is-falsely-shared-as-visuals-of-terrorists-being-arrested-in-mumbai,FALSE
The video shows the funeral scenes of Ayatollah Khamenei.,FALSE,en,factly,https://factly.in/this-video-doesnt-show-the-funeral-scenes-of-ayatollah-khamenei,FALSE
Launched to ensure good health of mother and child.,TRUE,en,factly,https://factly.in/how-true-are-the-claims-about-the-pradhan-mantri-surakshit-matritva-abhiyan,TRUE
: The viral video shows a Muslim man entering a temple in Madhya Pradesh and attempting to kill a Hindu priest.,FALSE,en,factly,https://factly.in/this-video-of-a-person-threatening-a-temple-priest-in-madhya-pradesh-is-being-shared-with-a-false-communal-narrative,FALSE
: The viral video shows Army Chief General Upendra Dwivedi saying that India’s actions in Operation Sindoor were limited due to intervention by U.S. President Donald Trump.,FALSE,en,factly,https://factly.in/this-video-of-general-upendra-dwivedi-commenting-on-operation-sindoor-and-u-s-intervention-is-a-deepfake,FALSE
: The viral video showing a car slipping in heavy snow and causing another vehicle to flip was recorded in Manali.,MISLEADING,en,factly,https://factly.in/this-video-showing-a-car-slipping-in-snow-is-not-from-manali-it-was-filmed-in-malatya-turkey,MISLEADING
Video explaining the proof of EVM tampering by the BJP in the Bihar Assembly Elections – 2020.,MISLEADING,en,factly,https://factly.in/less-vote-share-but-more-seats-won-cannot-be-considered-as-a-proof-of-evm-tampering,MISLEADING
: The viral video shows voters in Bihar protesting against vote theft after the 2025 Assembly election results.,FALSE,en,factly,https://factly.in/a-video-from-a-rally-in-netrang-gujarat-is-being-falsely-shared-as-a-protest-rally-against-vote-theft-during-the-bihar-elections,FALSE
: The viral video shows severe flooding in Chennai caused by Cyclone Ditwah.,FALSE,en,factly,https://factly.in/this-flood-video-from-kolkata-is-falsely-shared-as-visuals-from-chennai-following-cyclone-ditwah,FALSE
RBI extended the year closing till 30 June 2020.,FALSE,en,factly,https://factly.in/no-change-in-financial-year-has-been-announced,FALSE
The video shows a TV9 Bharatvarsh news report stating that the Rashtriya Swayamsevak Sangh (RSS) sent a letter advising Prime Minister Narendra Modi not to visit Assam.,FALSE,en,factly,https://factly.in/an-edited-tv9-bharatvarsh-video-is-being-falsely-shared-as-a-report-claiming-that-the-rss-advised-pm-modi-not-to-visit-assam,FALSE
": Jamia Millia Islamia issued a notice stating that if a boy and girl are found standing together during Ramzan, their nikah (marriage) will be conducted immediately.",FALSE,en,factly,https://factly.in/this-viral-notice-claiming-that-jamia-millia-islamia-will-conduct-nikah-if-boys-and-girls-are-found-together-during-ramzan-is-fabricated,FALSE
The video shows a real incident of a shopkeeper crying and holding a customer’s feet after the customer leaves without buying anything.,FALSE,en,factly,https://factly.in/this-viral-video-showing-a-shopkeeper-crying-and-holding-a-customers-feet-after-the-customer-leaves-without-buying-anything-is-scripted,FALSE
Government to introduce the Uniform Civil Code (UCC) bill in the Rajya Sabha on 11 February 2020.,FALSE,en,factly,https://factly.in/social-media-speculates-but-the-ucc-bill-has-not-been-introduced-in-the-rajya-sabha-today,FALSE
"Congress Manifesto: “Will withdraw the AFSPA, reduce army presence if voted”.",FALSE,en,factly,https://factly.in/congress-in-its-manifesto-proposes-to-amend-or-review-afspa-but-not-to-withdraw-it,FALSE
The video shows a verbal altercation between a BJP Member of Parliament and a District Magistrate.,MISLEADING,en,factly,https://factly.in/the-incident-occurred-in-rajasthan-and-involved-a-clash-between-udaipur-bharatiya-janata-partybjp-mp-mannalal-rawat-and-banswara-dungarpur-bharatiya-adivasi-party-bap-mp-rajkumar-rawat-dur,MISLEADING
: A newspaper clipping resembling,FALSE,en,factly,https://factly.in/this-viral-newspaper-clipping-claiming-that-jashodaben-said-narendra-modi-destroyed-all-evidence-of-their-marriage-is-fabricated,FALSE
: An Indian Express article reports that Ajit Pawar left behind a will revealing a secret AI-based investment platform that earned him crores and is still open to the public.,FALSE,en,factly,https://factly.in/the-facebook-ad-claiming-that-ajit-pawar-left-crores-in-his-will-earned-through-an-ai-based-investment-platform-is-fake,FALSE
"The previous UPA government constructed only 25 lakh houses in their last 4 years where as the current government in the last 4 years constructed 1.25 crore houses, a difference of 1 crore houses.",FALSE,en,factly,https://factly.in/fact-check-did-the-upa-construct-only-25-lakh-houses-in-their-last-4-years,FALSE
: A viral video shows a massive pile-up of cars and trucks in India or the UAE on New Year’s Eve 2025.,FALSE,en,factly,https://factly.in/a-video-from-a-february-2021-multi-vehicle-pileup-in-fort-worth-texas-is-being-falsely-shared-as-an-incident-from-india-and-the-uae-on-new-years-eve-2025,FALSE
Fact Check: Was the Winter Session of Parliament postponed during UPA rule?,FALSE,en,factly,https://factly.in/fact-check-was-the-winter-session-of-parliament-postponed-during-upa-rule,FALSE
: The viral video shows an elephant rescuing multiple animals from the Sri Lankan floods.,FALSE,en,factly,https://factly.in/these-videos-showing-an-elephant-rescuing-animals-from-the-sri-lankan-floods-are-ai-generated,FALSE
"The video shows a massive python in a crowded train in Madhya Pradesh, causing panic.",FALSE,en,factly,https://factly.in/the-viral-video-showing-a-massive-python-causing-panic-in-a-crowded-madhya-pradesh-train-is-ai-generated,FALSE
The video shows Maharashtra Deputy Chief Minister Ajit Pawar’s body being taken out of a hospital following a plane crash in Baramati.,MISLEADING,en,factly,https://factly.in/an-unrelated-video-is-being-shared-as-showing-ajit-pawars-dead-body-being-taken-out-of-a-hospital-after-a-plane-crash-in-baramati,MISLEADING
"The video shows snowfall near Ambience Mall in Gurugram, Haryana, in January 2026.",MISLEADING,en,factly,https://factly.in/a-march-2023-hailstorm-video-from-gurugram-is-being-shared-as-showing-snowfall-in-the-city-in-january-2026,MISLEADING
Special Trains from Hyderabad for AP Elections 2019.,TRUE,en,factly,https://factly.in/yes-indian-railways-has-provided-special-trains-and-extra-coaches-to-various-trains-for-ap-elections-2019,TRUE
Hyderabad Police seized Rs 8 crore cash withdrawn from BJP’s bank account.,TRUE,en,factly,https://factly.in/telangana-police-authorities-confirmed-that-they-have-seized-rs-8-crore-cash-withdrawn-from-bjps-bank-account,TRUE
The video shows people in Venezuela celebrating after the US military detained President Nicolás Maduro.,MISLEADING,en,factly,https://factly.in/a-2024-venezuela-protest-video-is-being-shared-as-showing-venezuelans-celebrating-after-president-nicolas-maduros-detention,MISLEADING
: The viral video shows Indian Army personnel in a war zone saying that the Pakistani Army is dangerous and asking to be rescued.,FALSE,en,factly,https://factly.in/this-video-showing-indian-army-personnel-saying-that-the-pakistani-army-is-dangerous-in-a-war-zone-is-ai-generated,FALSE
Pending traffic challan payment websites shared via SMS and WhatsApp are official portals for paying traffic fines.,FALSE,en,factly,https://factly.in/pending-traffic-challan-links-sent-via-sms-and-whatsapp-are-fake-and-fraudulent,FALSE
: The video shows Bhojpuri actor and RJD candidate Khesari Lal Yadav’s house being demolished by authorities after a notice was served by the Mira Bhayandar Municipal Corporation.,FALSE,en,factly,https://factly.in/this-video-showing-a-bulldozer-demolishing-the-mumbai-house-of-rjd-bihar-candidate-khesari-lal-yadav-is-ai-generated,FALSE
: The viral video shows an Iranian attack on the Burj Al Arab building in Dubai during the ongoing Middle East conflict.,MISLEADING,en,factly,https://factly.in/an-old-and-unrelated-video-of-a-building-fire-in-sharjah-is-being-shared-as-visuals-of-a-recent-iranian-attack-on-the-burj-al-arab-in-dubai,MISLEADING
The video shows the moment the IAF Tejas jet crashed during the Dubai Airshow on 21 November 2025.,FALSE,en,factly,https://factly.in/a-compilation-of-two-unrelated-videos-shared-as-showing-the-iaf-tejas-crash-at-the-dubai-airshow,FALSE
": The viral video shows former Army Chief Gen. Manoj Pande saying, in Assam, the Indian Army was instructed by Israeli forces to dehumanise Muslims, Sikhs, and Kukis.",FALSE,en,factly,https://factly.in/this-viral-video-claiming-that-former-army-chief-gen-manoj-pande-said-israeli-forces-instructed-the-indian-army-to-dehumanise-certain-communities-in-assam-is-a-deepfake,FALSE
India is not the worst performing economy as far as GDP growth for April-June 2020 is concerned.,MISLEADING,en,factly,https://factly.in/data-is-indias-gdp-growth-rate-the-worst-among-major-economies-for-april-june-2020,Misleading
State government is collecting more tax than central government on petrol.,FALSE,en,factly,https://factly.in/the-central-government-collects-more-tax-on-petrol-than-the-state-government,FALSE
This video shows crowds gathering for Dhirendra Krishna Shastri’s Sanatan Hindu Ekta Padyatra that commenced on 7 November 2025.,MISLEADING,en,factly,https://factly.in/old-and-unrelated-video-shared-as-visuals-of-dhirendra-krishna-shastris-november-2025-sanatan-ekta-padyatra,Misleading
Monthly Goods Trade surplus for the first time in 18 years and is a realisation of the vision of Aatmanirbhar Bharat.,MISLEADING,en,factly,https://factly.in/fact-check-does-piyush-goyals-tweet-about-trade-surplus-of-goods-present-the-actual-picture-of-trade,MISLEADING
: The viral video shows a Bangladeshi Hindu man describing a tense situation in the country and asking for protection.,FALSE,en,factly,https://factly.in/this-video-of-a-bangladeshi-hindu-man-seeking-protection-is-ai-generated,FALSE
ICDS-Common Application Software:What are the Promises & Limitations?,TRUE,en,factly,https://factly.in/the-icds-common-application-software-what-are-the-promises-limitations,TRUE
"No more arrests for any kind of posts on social media as Section 66A of IT Act, 2000 has been struck down by the Supreme Court.",MISLEADING,en,factly,https://factly.in/section-66a-it-act-was-struck-down-by-the-supreme-court-in-2015,MISLEADING
: The viral video shows General Upendra Dwivedi opposing Pakistan’s inclusion in a US-led “board of peace” for Gaza.,FALSE,en,factly,https://factly.in/this-video-of-coas-general-upendra-dwivedi-opposing-pakistans-inclusion-in-the-us-board-of-peace-is-a-deepfake,FALSE
A CNN survey ranked the Bharatiya Janata Party (BJP) as the fourth most corrupt political party in the world.,FALSE,en,factly,https://factly.in/cnn-did-not-conduct-any-survey-ranking-the-bjp-as-the-fourth-most-corrupt-political-party-in-the-world,FALSE
: The viral video shows a man named Abdul Khan being caught by police for posing as “Ravi” and marrying a Hindu woman.,FALSE,en,factly,https://factly.in/this-video-of-a-muslim-man-posing-as-a-hindu-marrying-a-hindu-woman-and-being-caught-by-police-is-a-scripted,FALSE
Mukesh Ambani’s wealth is 10 lakh crore (2019).,MISLEADING,en,factly,https://factly.in/reliance-industries-limiteds-market-capitalization-10-lakh-crore-is-being-shared-as-ambanis-wealth,MISLEADING
