claim,label,language,source,url,verdict_raw
"Several verified X users shared the video with the caption, ""BREAKING An Indian national has reportedly been detained in Tehran on suspicion of espionage, allegedly passing sensitive intelligence to Mossad. Iranian authorities are investigating the extent of the breach and possible links to a wider spy network.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-indian-caught-tehran-spying-for-mossad-iran-claim-fact-check-30824,US-Israel attack Iran
The video was posted by the X handle,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-haryana-youth-soldier-help-war-russia-claim-fact-check-30099,Russia
"A verified X handle (@Baba_Thoka) posted the video and wrote, ""Breaking News: Lt Gen Rajiv Ghai (Retd) slams BJP & Narendra Modi’s politics, wxarns that any saffronization or politicization of the Indian Armed Forces will destroy morale. “We will resist all attempts to make the Indian Army subservient to Hindutva.” (sic)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-lieutenant-general-rajiv-ghai-saffronisation-indian-army-claim-fact-check-29805,Indian Army
Videos Show Recent Attacks Between Iran And Israel,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-videos-iran-strikes-israel-old-videos-october-2024-fact-check-28811,Israel-Iran Conflict
"Several X users posted the video with the caption, ""Bombshell dropped by Trump. Trump confirms 7 Indian Jet Losses including 3 Rafales during Indo-Pak May standoff. He also disclosed how he mediated for ceasefire on request of Indian Government. This is HUGE!!""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-us-president-donald-trump-india-pakistan-conflict-pahalgam-terror-attack-claim-fact-check-29451,Donald Trump
Photos show destroyed US military aircraft and a pilot being rescued from Iranian territory.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/us-iran-war-ai-visuals-passed-off-as-military-jet-strike-pilot-rescue-30976,US-Israel attack Iran
"Several social media users posted the video with the caption, ""A new exodus? People are leaving Tel Aviv in droves. News reports confirm evacuations due to Israel-Iran escalations, with strikes on Tel Aviv around June 13-19. While the Gazan are still in Gaza, they're not fleeing anywhere."" Click",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-iran-israel-conflict-tel-aviv-residents-leaving-claim-fact-check-28839,Israel-Iran Conflict
"The video was shared by NDTV India's Instagram account with the caption, ""नेपाल में असामाजिक तत्वों ने पशुपतिनाथ मंदिर में भी तोड़फोड़ शुरू कर दी है."" (Translation: Anti-social elements in Nepal have also started vandalizing the Pashupatinath temple). The video has since been deleted.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/no-this-video-does-not-show-nepal-protesters-storming-pashupatinathtemple-29473,Nepal
"An X user shared the video with the caption, ""Jaipur to Delhi Indian Gen Z slogans 'Vote Chor Gaddi Chhod', 'Vote Chor BJP'"". (sic) The slogan has been coined by the Indian National Congress party which has levelled allegations of vote theft in various elections by the ruling Bharatiya Janata Party (BJP) in collusion with the Election Commission of India.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-torchlight-rally-jaipur-delhi-indian-gen-z-anti-government-claim-fact-check-30036,GenZProtest
"Several users on the internet shared the video with the caption, ""Road collapse near Bandra Kurla Complex in Mumbai"".",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-road-collapse-bandra-kurla-complex-mumbai-thailand-bangkok-claim-fact-check-29699,Thailand
"X user Ocean Jain (@ocjain4) claimed that 8 to 10 women journalists were present at the presser in the Afghan embassy. The caption in Hindi translates to, ""The truth is also that women reporters were present in the press conference of Afghanistan's Foreign Minister. See the photo and count how many women are there... I can see 8-10. But our opposition, afflicted with the disease of Modi hatred, couldn't see them.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/afghanistan-foreign-minister-mea-press-conference-women-journalists-presence-false-claim-viral-fact-check-29729,Afghanistan
"Several verified X users shared the video with a Hindi caption that translates to, 'He is a camera man, I have to admit, he has not missed a single scene. Just think where will you get such a good scene, after seeing the whole of Israel turning into rubble, this camera man did not miss a single point. Iran turned the building into sawdust in such a way that Israel was left speechless.'",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-iran-israel-conflict-missile-attack-on-building-claim-fact-check-28855,Israel-Iran Conflict
Photo shows Congress workers in Kerala placing a garland on Rahul Gandhi's picture on Rajiv Gandhi's death anniversary.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-photo-congress-leader-rahul-gandhi-garland-flowers-rajiv-gandhi-death-anniversary-kerala-claim-fact-check-28683,Indian National Congress (INC)
"Sonam Wangchuk attended a climate conference in Pakistan early this year. Days after the activist's detention under NSA, viral claims draw links between his visit to Pakistan and the protests in Leh.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/sonam-wangchuk-pakistan-amit-malviya-nsa-arrest-ladakh-protests-sixth-schedule-dawn-29644,Sonam Wangchuk
"A verified handle on X shared the video with the caption, ""Indian Airforce Chief blames India Air defense officers for the loss of S-400 systems. He says that operators of the system couldn't use the mobility of the weapons timely to evade Pakistan Airforce strikes on the Air defense systems. He assures India that not to worry as they have ordered 2 more systems from Russia.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-indian-air-force-chief-ap-singh-admitting-loss-s-400-claim-fact-check-29561,IAF
"Viral video shows Rahul Gandhi and a young woman walking through an airport together. Gandhi can also be seen putting an arm around her. An X user posted the video with the caption, ""Congress's 56-year-old flag-bearer has been spotted abroad with a young woman."" (Translated from Hindi)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/rahul-gandhi-spotted-with-young-woman-london-airport-viral-video-fact-check-29968,Rahul Gandhi
Video shows Colonel Sofia Qureshi saying Trishul exercises are a political gimmick for Bihar election,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-ai-voice-colonel-sofiya-qureshi-trishul-exercises-bihar-election-fact-check-29913,Bihar Elections
"The viral video claims to show one Raju Patel from Pench, Madhya Pradesh who under the influence of homemade liquor, petted a Bengal tiger mistaking it for a cat. The caption concocts a bizarre story which says that the mysterious Raju Patel tried to make the animal drink from his bottle of alcohol and ultimately walked away unharmed. A user on X claimed that the incident happened on October 4, 2025.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/drunk-man-raju-patel-pet-bengal-tiger-pench-madhya-pradesh-viral-video-ai-generated-fake-fact-check-29868,MADHYA PRADESH
"A user on X posted the viral graphic with the caption, ""Crocodile tears. He is just making that the same saga repeats with his daughters & grand daughters & many others by collaborating with ISI & CIA.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/bangladesh-dhaka-tribune-viral-graphic-fake-quote-muhammad-yunus-mother-pakistan-fact-check-30303,Muhammad Yunus
The video shows smoke rising from behind a tree as sirens can be heard in the background. It is,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-terrorist-attack-in-washington-united-states-unrelated-video-delivery-van-on-fire-arlington-virginia-factcheck-28937,United States
"Narendra Modi, born in 1950, Vadnagar, Gujarat is the current Prime Minister of India since 2014. He started his political journey with the Rashtriya Swayamsevak Sangh (RSS) before joining the Bharatiya Janata Party (BJP) in the 1980s. Modi served as the Chief Minister of Gujarat from 2001 to 2014..BOOM has debunked several pieces of misinformation surrounding Modi and also claims made on or by Modi. One instance involved a viral video falsely depicting PM Modi urging people to -""Vote for...",MISLEADING,en,boomlive,https://www.boomlive.in/tags/narendra-modi,Fact Check
Photo shows a bus stuck on the newly built Mira-Bhayandar flyover,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-mira-road-flyover-bus-stuck-ai-generated-factcheck-30657,Mira Road
Gandhi claimed 6–7 year olds complained their names were removed from voter rolls in Bihar.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/politics/fake-news-rahul-gandhi-children-names-deleted-from-bihar-voter-list-factcheck-29335,Rahul Gandhi
"An Instagram page sharing the video claimed, reckless burning of fire crackers by two youths inside a car set it ablaze and injured the two during Diwali in Saharanpur, Uttar Pradesh.The sarcastic text with the video claims, ""Guess the AQI of his stupidity? Car loaded with crackers bursts into flames after a man lights fire-crackers through its sunroof.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/car-burning-fire-crackers-through-sunroof-uttar-pradesh-diwali-false-claim-old-video-viral-fact-check-29801,Uttar Pradesh
Photos Show Ajay Devgn And Shahid Afridi Chatting During 2025 World Championship of Legends (WCL),MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-ajay-devgn-shahid-afridi-talking-wcl-2024-old-photos-world-championship-of-legends-factcheck-29073,Ajay Devgn
"A verified handle on X shared the video with the caption, ""Illegal Bangladeshis plan to attack officials in Goalpara, Assam with home made sharp spears and stones. What should be done to them?""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-illegal-bangladeshi-infiltrators-assam-goalpara-officials-attack-claim-fact-check-29231,Assam
"The photo is viral with the caption, ""US B 2 Bombers are not leaving Iran, already one is down.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-photo-us-air-force-b2-spirit-stealth-bomber-shot-down-iran-claim-fact-check-28865,Israel-Iran Conflict
Video show people gathered at Gandhi's rally in Bihar,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-rahul-gandhi-india-alliance-rally-video-bullock-cart-race-mahrashtra-factcheck-29291,Rahul Gandhi
"An X user shared the video with the caption: ""JUST IN: Indian Foreign Minister Jaishankar stated that India lost three French-made Rafale fighter jets during clashes with Pakistan."" Click",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-external-affairs-minister-s-jaishankar-loss-rafale-jets-pakistan-claim-fact-check-28982,Operation Sindoor
"Several verified right-wing handles on X posted the picture with the caption, ""Sweet couple. Daughter of drug lord with Pappu"".",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-picture-congress-leader-rahul-gandhi-drug-mafia-daughter-claim-fact-check-29470,Indian National Congress (INC)
"A verified X user shared the video with the caption, ""Deputy Leader of Nobel Peace Prize says, ""PM Narendra Modi is the biggest contender for the Nobel Peace Prize."" Click",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/peace-prize-asle-toje-deputy-leader-of-nobel-committee-pm-modi-biggest-contender-claim-fact-check-29474,Nobel Prize
Amit Malviya shared the image on X (,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/netherlands-rss-stamp-misleading-claim-fact-check-boomlive-29731,Rashtriya Swayamsevak Sangh
Videos show police action against arrested supporters of Bhim Army by Prayagraj Police.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/prayagraj-bhim-army-arrests-false-viral-videos-from-rajasthan-28984,Bhim army
Iranian Woman Dancing In The Rain Protesting Against The Iranian Regime,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-iran-woman-dancing-in-rain-protest-iranian-regime-georgian-woman-factcheck-28834,Israel-Iran Conflict
"Ponting Slams Indian players for handshake row calling India a ""perpetual sore loser""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-asia-cup-2025-ricky-ponting-fake-quote-india-sore-loser-pakistan-handshake-factcheck-29518,Asia Cup
"A verified X user shared the video with the caption,",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-old-muslim-man-marrying-minor-girl-claim-fact-check-30701,muslim
"Multiple Indian news outlets, including",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/media-outlets-add-false-communal-angle-to-dhaka-lynching-incident-29031,Media Misreporting
"On October 16, 2025, Karnataka Chief Minister Siddaramaiah posted on X",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/karnataka-shakti-scheme-misleading-world-record-claim-explained-29766,Siddaramaiah
Videos show US military losses due to attack by Iran.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-videos-us-israel-attack-iran-us-navy-claim-fact-check-30876,US-Israel attack Iran
Video Shows Indian Army Chief Admitting Losing Six Jets To Pakistan,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-ai-voice-over-video-army-chief-general-upendra-dwivedi-admitting-that-india-lost-6-jets-and-2-50-soldiers-factcheck-29250,India
Video shows Garg losing consciousness underwater,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-zubeen-garg-drowning-underwater-ai-generated-video-scuba-diver-factcheck-29578,Assam
Statement issued by match referee Andy Pycroft slamming Pak players,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-match-referee-andy-pycroft-statement-against-pakistani-players-india-pak-match-handshake-row-factcheck-29523,Asia Cup
"A verified handle on X shared the photograph with a Hindi caption that translates to, ""Dude, who did this now? It's a picture of the Maldives Defense Ministry building.."" (Original Text in Hindi: अबे यार अब ये किसने कर दिया? मालदीव रक्षा मंत्रालय के बिल्डिंग की तस्वीर है..)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-picture-prime-minister-narendra-modi-maldives-defence-ministry-building-surrender-fact-check-29152,Narendra Modi
"Several users on X and Facebook shared a video claiming to show Barack Obama speaking at length about India’s rise as a global power. In the purported speech, Obama can be heard saying that “the world fears the rise of a new giant, India” and crediting India’s youth, economy, and military strength for reshaping the world order.",FALSE,en,boomlive,https://www.boomlive.in/fact-check/obama-fake-video-praising-india-modi-ai-generated-content-29469,False
Video shows Ladhak DGP saying they have arrested Wangchuk without evidence on the orders of Defence Minister,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-ladakh-dgp-sonam-wangchuk-was-arrested-on-the-directions-of-the-indian-defence-minister-ai-voice-over-factcheck-29645,Sonam Wangchuk
"The video is being shared on X with the claim that a British nuclear-powered Royal Navy submarine has arrived in the Arabian Sea, suggesting the UK has escalated its involvement in the ongoing conflict against Iran.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-uk-nuclear-submarine-in-arabian-sea-iran-war-gibraltar-video-factcheck-30896,US-Israel attack Iran
"A verified X user shared the video with the caption, ""Modi Ji wins elections because of visible development like this, not because of false allegations of vote chori.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/video-bridge-jammu-srinagar-nh-44-india-development-claim-fact-check-30527,Jammu & Kashmir
The 39 seconds video is being shared claiming that Trump said Iran attacked the U.S. aircraft carrier.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-saying-iran-attacked-uss-ford-from-17-angles-video-venezuala-factcheck-30959,US-Israel attack Iran
"The X account Discourse Lab (@LabDiscourse) shared the fake letter with text claiming, ""Jaishankar’s letter to France confirms one thing: the Rafale controversy is far from over. New Delhi is struggling to contain the fallout of leaked communications."" The account also used trending hashtags in the same post; typically seen in engagement farming accounts.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-letter-india-france-rafale-deal-external-affairs-minister-s-jaishankar-letter-claim-fact-check-30230,S Jaishankar
The image of Modi with women workers was,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/modi-elections-kerala-assam-assembly-behind-the-scenes-staged-photographs-30975,Narendra Modi
Video shows Indira Gandhi stunned into silence after she was asked a tough question on the Emergency,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-indira-gandhi-questioned-about-emergency-remains-silent-deepfake-ai-video-factcheck-30219,indira gandhi
The video is being shared on X with claims that it shows U.S. soldiers being held captive by Iranian soldiers.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-us-soldiers-captured-by-iran-ai-video-factcheck-30822,US-Israel attack Iran
Video shows Iranian strikes in Tel Aviv,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-tel-aviv-iranian-missiles-hitting-ai-generated-factcheck-30795,US-Israel attack Iran
"A user on X shared the video and wrote, ""Home Minister Amit Shah hit back at Lt. Gen. Vinay Ghai, openly calling for the saffronization of the Indian Army. He said anyone opposing the politicization of the force should be sent to Pakistan, claiming it’s a “Hindutva Army” and will remain so.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-union-home-minister-amit-shah-indian-army-hindutva-rss-hindu-claim-fact-check-29848,Amit Shah
"A video of a young girl pausing her violin play, mid performance, is viral with a false claim that people from the Muslim community disrupted the live concert. The 1.17-minute",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/video-kerala-violinist-show-halted-communal-spin-police-action-factcheck-28960,Kerala
"Several social media users claimed that the passengers were quarrelling over seat 11A, which is an emergency exit seat, suggesting the incident was real. Find the posts",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fact-check-scripted-video-airplane-quarrel-not-a-real-incident-28909,Ahmedabad Plane Crash
Video shows Rani Mukerji scolding Rajdeep Sardesai,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-rani-mukerji-shouts-at-rajdeep-sardesai-fat-remark-video-cropped-gunda-police-acting-factcheck-29688,Bollywood
Video shows Wangchuk saying that Ladakhis would show China the way to invade India,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-misleading-claim-sonam-wangchuk-supports-china-invade-india-ladakh-factcheck-29649,Sonam Wangchuk
"Photos show Kali and Saraswati idols vandalised in a communal incident in Nadia, West Bengal",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-amit-malviya-false-communal-spin-west-bengal-idol-vandalism-case-factcheck-30411,Amit Malviya
An X user shared the video with the caption,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-iran-missile-attack-bahrain-king-fahd-bridge-claim-fact-check-30801,US-Israel attack Iran
Several Pakistani social media users claimed that the Indian airspace was used by US bombers to conduct the airstrikes in Iran (archived,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/us-airstrikes-iran-indian-airspace-claim-fact-check-28864,Israel-Iran Conflict
Video shows NSW Premier Chris Minns confirming that Indian nationals were behind the Bondi Beach attack,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-ai-nsw-premier-bondi-beach-attack-australia-attackers-indian-factcheck-30272,Bondi Beach shooting
"One such post features two visuals: one showing a damaged building with the word 'Mosad' written on it, and another showing an explosion at a high-rise building.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-israel-iran-conflict-attack-blast-mossad-headquarters-tel-aviv-claim-fact-check-28825,Israel-Iran Conflict
"A Facebook user shared the photo with a Malayalam caption that translates to, ""The sights in Bangladesh are terrifying.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-photo-demolition-hindu-deity-statue-bangladesh-claim-fact-check-30403,Bangladesh
The video showing a raft with five people overturning on a fast-flowing river is viral with false claims in Hindi and English that the rafters were swept away in the accident in Rishikesh.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-uttarakhand-rishikesh-rafting-accident-six-people-swept-away-claim-fact-check-28750,Uttarakhand
"The video was posted with the caption, ""BIG BREAKING Naxalites have reportedly attacked an India-Israel drone facility in Delhi, triggering a massive explosion & fire that has engulfed the entire complex. Sources suggest at least 50 workers, including Indian & Israeli personnel killed.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-drone-facility-india-israel-delhi-claim-fact-check-30826,US-Israel attack Iran
The video shows disturbing visuals of two cows knocking over an old man in a busy street and trampling on him leaving the victim unresponsive. A user on Facebook posted the video with the,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/maharashtra-nashik-video-cow-trampled-old-man-viral-as-bihar-punsia-ndtv-india-false-fact-check-29078,Maharashtra
Video shows Shah Saying That In 1960 Sardar Patel Opposed Indus Treaty,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/amit-shah-1960-sardar-patel-air-india-radio-indus-treaty-speech-lok-sabha-factcheck-29193,Amit Shah
The video is being shared on X with a caption claiming that Iran has struck a U.S. Navy warship attempting to pass through the Strait of Hormuz.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-iran-strikes-us-navy-warship-factcheck-30913,US-Israel attack Iran
"The graphic attributed to News24 is circulating on social media, with a Hindi text: 50 % of the second part of Taare Zameen Par earnings will be donated to Gaza victims.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/factcheck-aamir-khan-sitaare-zameen-par-gaza-false-claim-28861,Aamir Khan
"Emir of Qatar, Sheikh Tamim Al Thani insults US President Donald Trump and calls him a robber.",FALSE,en,boomlive,https://www.boomlive.in/fact-check/deepfake-video-of-qatar-emir-insulting-trump-debunked-by-boom-28630,Deepfake
Statement issued by Special CP Ravindra Yadav confirming Delhi blast due to CNG explosion,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-delhi-police-cp-ravindra-yadav-delhi-blast-cng-explosion-quote-factcheck-29949,Delhi Blast
"A verified user on X shared the video with the caption, ""This is the level of Stubble Burning going on in Punjab. This is a perennial cause of air pollution in Delhi and its suburbs.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-stubble-burning-incident-punjab-air-quality-index-aqi-delhi-air-pollution-fact-check-29779,Air pollution
"The video is being shared with a Hindi caption that translates to, ""Watch this video carefully, you will get goosebumps. Another video of Ahmedabad plane crash is going viral rapidly"".  (Original Text in Hindi: ध्यान से देखिए इस वीडियो को रोंगटे खड़े हो जाएंगे अहमदाबाद प्लेन क्रैश का एक और वीडियो तेजी से वायरल हो रहा है)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-people-jumping-from-building-fire-air-india-ahmedabad-plane-crash-claim-fact-check-28788,Ahmedabad Plane Crash
"Several Bengali social media users shared the video mocking the chief minister. The accompanying text translates to: ""Only she has the magical ability to cook without fire. Being a fire girl herself, cooking over fire is a luxury. Why do you keep looking at the camera?""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-west-bengal-chief-minister-mamata-banerjee-cooking-without-fire-claim-fact-check-29806,Mamata Banerjee
Photo shows Malabar gold showroom empty after #BoycottMalabarGold campaign,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-old-photo-malabar-gold-showroom-boycott-call-online-factcheck-29769,gold
The video shows a girl being dragged inside a car when a pedestrian tries to intervene and save her. A user,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/muslim-men-kidnap-muslim-girl-hindu-harshvardhan-save-victim-misleading-sri-lanka-video-viral-fact-check-29511,Sri Lanka
Video shows COAS proposing to give Arunachal to China in order to appease China to stop supporting Pakistan,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-coas-upendra-dwivedi-china-arunahcal-pradesh-china-ai-generated-deepfake-30098,China
"Ravi Laxmi Chitrakar, wife of former Nepal PM Jhala Nath Khanal died after their house was set on fire",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-ex-nepal-pm-khanal-wife-ravi-laxmi-chitrakar-dead-burnt-alive-misreporting-india-factcheck-29482,Nepal
Image shows ICC media release banning Pakistan for one year,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-media-release-icc-pakistan-banned-one-year-icc-t20-world-cup-factcheck-30637,Pakistan
"All five images in the collage are of the destruction that took place at Manikarnika Ghat in Varanasi on January 9, 2026.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/manikarnika-ghat-ahilyabai-holkar-shrine-demolition-fact-check-30577,Varanasi
"An X user shared the video with the caption, ""Look, bootlickers, Modi is overshadowing even in Nepal, why don't you all drown taking Rahul Gandhi along with you."" (Original caption in Hindi: देखो चमचों मोदी नेपाल में भी छाया हुआ है‚ तुम लोग डूब कर मर क्यों नहीं जाते आहुल गांडी को साथ में लेकर के।)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/nepal-prime-minister-narendra-modi-rally-gen-z-protest-viral-video-sikkim-tribe-false-fact-check-29486,Nepal
Video shows Aleema Khan saying that Asim Munir is a 'radicalised Islamist' and wants 'war with India',MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-imarn-sister-interview-radical-islamist-asim-munir-wants-war-with-india-deepfake-video-sky-news-30181,Imran Khan
Video shows Pawar's plane crashing at Baramati airport,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-ajit-pawar-plane-crash-baramati-venezuela-video-plane-crash-factcheck-30583,Ajit Pawar
Photos show YouTuber Jyoti Malhotra pictured with Rahul Gandhi,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-rahul-gandhi-with-vlogger-jyoti-malhotra-pakistan-factcheck-28628,Operation Sindoor
"Explore BOOM Business Fact-Checks for verified insights on financial scams, banking policies, UPI fees, and business trends. Stay protected with accurate information.",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/business,Fact Check
"An X handle @SAsiaAffairs shared the video with the caption, ""When the Australia mass shooting happened, Indians rushed to blame ‘Pakistanis’, just like they did after the Pahalgam attack. Now that the shooters are of Indian origin, will anyone admit the truth, or is lying the default setting?"" (sic)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-ndtv-exclusive-report-bondi-beach-attack-case-claim-fact-check-30282,NDTV
"The video was shared on X by the account Pakistan Defence (@PakDef_), claiming that Al-Jazeera News confirmed Indian involvement in the killing of Osman Hadi in Bangladesh (",FALSE,en,boomlive,https://www.boomlive.in/fact-check/al-jazeera-video-indian-involvement-osman-hadi-death-deepfake-30306,Deepfake
"As Assam heads into polling, DAHRD report finds a coordinated AI disinformation network shaping voter perception—from deepfakes targeting Gaurav Gogoi to reels labelling Bengali-origin Muslims as...",MISLEADING,en,boomlive,https://www.boomlive.in/explainers/the-reel-election-how-ai-networks-are-influencing-assams-vote-30983,Assam elections
A verified X user shared the video with the caption: “Dubai continues to burn as Iran strikes.”,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-fire-building-uae-dubai-iran-attack-claim-fact-check-30796,US-Israel attack Iran
"The photo is being shared with the caption, ""In the newly leaked documents from the Epstein files, it has been revealed that Sheikh Mohammed bin Zayed Al Nahyan, President of the United Arab Emirates (UAE) and Emir of Abu Dhabi,was a regular at Jeffrey Epstein on his private island. Bin Zayed supports Israel  massacres.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-photo-uae-president-mohamed-bin-zayed-al-nahyan-mbz-photo-epstein-files-laim-fact-check-30644,United Arab Emirates (UAE)
The viral video shows two men confronting a woman wearing a headscarf outside an examination center in Bilaspur. The men accuse her of helping cheat in a PWD examination while exposing various electronic devices she had with her. Bharatiya Janata Party member Priti Gandhi,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/burqa-clad-woman-cheating-in-exam-bilaspur-false-communal-claim-viral-video-hindu-muslim-fact-check-29047,"Chattisgarh,Communal Spin"
"The viral graphic with NDTV India's logo claimed Amit Shah said, ""All workers on social media, irrespective of whichever party they belong to, are living on ""our 5 kilos of ration."" (Translated from Hindi)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/amit-shah-social-media-workers-from-all-parties-survive-on-our-5kg-ration-fake-ndtv-india-graphic-fact-check-29914,Amit Shah
"The video is being shared with the caption: ""Things became stressful during the demonstration against the UGC decision. Video can be seen that police lathi charge to control the crowd. Atmosphere of chaos became on the spot. This video shows the situation of the day the protests and administration came face to face."" (",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/august-2024-kolkata-student-rally-falsely-linked-to-recent-ugc-protests-30594,UGC
Iran launches missile with Epstein message,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-photo-iranian-missile-in-memory-of-the-victims-of-epstein-island-ai-generated-media-factcheck-30834,US-Israel attack Iran
Air Chief Marshal AP Singh spoke about warning the central government about the Tejas aircraft and said that IAF pilots will be sent to Pakistan for training.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-indian-air-force-chief-ap-singh-warning-government-about-tejas-crash-claim-fact-check-30072,IAF
"A Facebook user shared the video with a Hindi caption that translates to, “154 countries signed in favour of India’s changed governance at the veto!!”",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-india-gains-right-to-veto-power-united-nations-claim-fact-check-29714,United Nation
